
1540338315.707:  AA AA 04 80 02 07 FF 77
1540338315.707:  AA AA 04 80 02 07 FF 77
1540338315.707:  AA AA 04 80
1540338315.739:  02 07 FF 77
1540338315.740:  AA AA 04 80 02 07 FF 77
1540338315.740:  AA AA 04 80 02 07 FF 77
1540338315.740:  AA AA 04 80 02 07 FF 77
1540338315.740:  AA AA 04 80 02 07 F4 82
1540338315.741:  AA AA 04 80 02 07 B4 C2
1540338315.741:  AA AA 04 80 02 00 72 0B
1540338315.741:  AA AA 04 80 02 FA 33 50
1540338315.741:  AA AA 04 80 02 07 C6 B0
1540338315.742:  AA AA 04 80 02 07 60 16
1540338315.742:  AA AA 04 80
1540338315.747:  02 07 13 63
1540338315.747:  AA AA 04 80 02 06 CC AB
1540338315.747:  AA AA 04 80 02 06 8A ED
1540338315.748:  AA AA 04 80 02 06 4E 29
1540338315.748:  AA AA 04 80 02 06 15 62
1540338315.748:  AA AA 04 80 02 05 DB 9D
1540338315.748:  AA AA 04 80 02 05 A5 D3
1540338315.748:  AA AA 04 80 02 05 74 04
1540338315.748:  AA AA 04 80 02 05 42 36
1540338315.749:  AA AA 04 80 02 05 11 67
1540338315.749:  AA AA 04 80
1540338315.781:  02 04 99 E0
1540338315.781:  AA AA 04 80 02 F8 00 85
1540338315.781:  AA AA 04 80 02 F8 00 85
1540338315.781:  AA AA 04 80 02 F8 00 85
1540338315.782:  AA AA 04 80 02 F8 00 85
1540338315.782:  AA AA 04 80 02 F8 00 85
1540338315.782:  AA AA 04 80 02 F8 00 85
1540338315.782:  AA AA 04 80 02 F8 00 85
1540338315.782:  AA AA 04 80 02 F8 00 85
1540338315.783:  AA AA 04 80 02 07 FF 77
1540338315.783:  AA AA 04 80
1540338315.784:  02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 FF 77
1540338315.785:  AA AA 04 80 02 07 CC AA
1540338315.786:  AA AA 04 80 02 F8 00 85
1540338315.786:  AA AA 04 80 02 F8 00 85
1540338315.786:  AA AA 04 80
1540338315.818:  02 F8 00 85
1540338315.818:  AA AA 04 80 02 F8 00 85
1540338315.819:  AA AA 04 80 02 F8 00 85
1540338315.819:  AA AA 04 80 02 F8 00 85
1540338315.819:  AA AA 04 80 02 F8 00 85
1540338315.819:  AA AA 04 80 02 F8 00 85
1540338315.820:  AA AA 04 80 02 F8 00 85
1540338315.820:  AA AA 04 80 02 F8 00 85
1540338315.820:  AA AA 04 80 02 F8 00 85
1540338315.820:  AA AA 04 80 02 F8 00 85
1540338315.820:  AA AA 04 80
1540338315.822:  02 F8 00 85
1540338315.822:  AA AA 04 80 02 F8 00 85
1540338315.822:  AA AA 04 80 02 F8 00 85
1540338315.822:  AA AA 04 80 02 F8 2F 56
1540338315.823:  AA AA 04 80 02 F8 78 0D
1540338315.823:  AA AA 04 80 02 F8 BC C9
1540338315.823:  AA AA 04 80 02 F9 01 83
1540338315.823:  AA AA 04 80 02 F9 46 3E
1540338315.823:  AA AA 04 80 02 F9 84 00
1540338315.823:  AA AA 04 80 02 F9 C2 C2
1540338315.823:  AA AA 04 80
1540338315.856:  02 F9 FC 88
1540338315.856:  AA AA 04 80 02 FA 35 4E
1540338315.856:  AA AA 04 80 02 FA 6B 18
1540338315.856:  AA AA 04 80 02 FA 9F E4
1540338315.857:  AA AA 04 80 02 FA DA A9
1540338315.857:  AA AA 04 80 02 07 FF 77
1540338315.857:  AA AA 04 80 02 07 FF 77
1540338315.857:  AA AA 04 80 02 07 FF 77
1540338315.858:  AA AA 04 80 02 07 FF 77
1540338315.858:  AA AA 04 80 02 07 FF 77
1540338315.858:  AA AA 04 80
1540338315.889:  02 F8 00 85
1540338315.890:  AA AA 04 80 02 F8 00 85
1540338315.890:  AA AA 04 80 02 07 FF 77
1540338315.890:  AA AA 04 80 02 07 FF 77
1540338315.890:  AA AA 04 80 02 07 FF 77
1540338315.891:  AA AA 04 80 02 07 FF 77
1540338315.891:  AA AA 04 80 02 07 FF 77
1540338315.891:  AA AA 04 80 02 FE BB C4
1540338315.891:  AA AA 04 80 02 F8 00 85
1540338315.891:  AA AA 04 80 02 F8 00 85
1540338315.891:  AA AA 04 80
1540338315.892:  02 F8 00 85
1540338315.892:  AA AA 04 80 02 F8 00 85
1540338315.892:  AA AA 04 80 02 F8 00 85
1540338315.892:  AA AA 04 80 02 F8 00 85
1540338315.893:  AA AA 04 80 02 F8 00 85
1540338315.893:  AA AA 04 80 02 F8 06 7F
1540338315.893:  AA AA 04 80 02 F8 51 34
1540338315.893:  AA AA 04 80 02 F8 98 ED
1540338315.893:  AA AA 04 80 02 F8 DD A8
1540338315.893:  AA AA 04 80 02 F9 23 61
1540338315.893:  AA AA 04 80
1540338315.927:  02 F9 64 20
1540338315.927:  AA AA 04 80 02 F9 9F E5
1540338315.927:  AA AA 04 80 02 F9 DC A8
1540338315.928:  AA AA 04 80 02 FA 18 6B
1540338315.928:  AA AA 04 80 02 FA 4E 35
1540338315.928:  AA AA 04 80 02 FA 86 FD
1540338315.928:  AA AA 04 80 02 FA BA C9
1540338315.929:  AA AA 04 80 02 FA EC 97
1540338315.929:  AA AA 04 80 02 FB 1C 66
1540338315.929:  AA AA 04 80 02 FB 4B 37
1540338315.929:  AA AA 04 80
1540338315.929:  02 FB 7C 06
1540338315.930:  AA AA 04 80 02 07 FF 77
1540338315.930:  AA AA 04 80 02 07 FF 77
1540338315.930:  AA AA 04 80 02 FA 7E 05
1540338315.930:  AA AA 04 80 02 FA C7 BC
1540338315.930:  AA AA 04 80 02 FB 06 7C
1540338315.930:  AA AA 04 80 02 FB 3A 48
1540338315.930:  AA AA 04 80 02 FB 6A 18
1540338315.931:  AA AA 04 80 02 FB 98 EA
1540338315.931:  AA AA 04 80 02 FB C5 BD
1540338315.931:  AA AA 04 80
1540338315.963:  02 FB EB 97
1540338315.963:  AA AA 04 80 02 FC 16 6B
1540338315.964:  AA AA 04 80 02 FC 3D 44
1540338315.964:  AA AA 04 80 02 FE 6D 12
1540338315.964:  AA AA 04 80 02 07 FF 77
1540338315.964:  AA AA 04 80 02 07 FF 77
1540338315.965:  AA AA 04 80 02 07 FF 77
1540338315.965:  AA AA 04 80 02 07 FF 77
1540338315.965:  AA AA 04 80 02 07 FF 77
1540338315.965:  AA AA 04 80 02 07 FF 77
1540338315.965:  AA AA 04 80
1540338315.966:  02 07 FF 77
1540338315.966:  AA AA 04 80 02 07 FF 77
1540338315.966:  AA AA 04 80 02 07 FF 77
1540338315.966:  AA AA 04 80 02 07 FF 77
1540338315.966:  AA AA 04 80 02 07 FF 77
1540338315.966:  AA AA 04 80 02 07 FF 77
1540338315.967:  AA AA 04 80 02 07 FF 77
1540338315.967:  AA AA 04 80 02 07 FF 77
1540338315.967:  AA AA 04 80 02 07 FF 77
1540338315.967:  AA AA 04 80 02 07 FF 77
1540338315.967:  AA AA 04 80
1540338316.001:  02 07 FF 77
1540338316.001:  AA AA 04 80 02 07 FF 77
1540338316.001:  AA AA 04 80 02 07 FF 77
1540338316.001:  AA AA 04 80 02 07 F1 85
1540338316.002:  AA AA 04 80 02 07 A8 CE
1540338316.002:  AA AA 04 80 02 07 65 11
1540338316.002:  AA AA 04 80 02 07 26 50
1540338316.002:  AA AA 04 80 02 01 56 26
1540338316.002:  AA AA 04 80 02 F8 00 85
1540338316.003:  AA AA 04 80 02 F8 00 85
1540338316.003:  AA AA 04 80
1540338316.003:  02 F8 00 85
1540338316.003:  AA AA 04 80 02 F8 00 85
1540338316.003:  AA AA 04 80 02 F8 00 85
1540338316.004:  AA AA 04 80 02 F8 00 85
1540338316.004:  AA AA 04 80 02 FD B7 C9
1540338316.004:  AA AA 04 80 02 07 FF 77
1540338316.004:  AA AA 04 80 02 07 FF 77
1540338316.004:  AA AA 04 80 02 07 FF 77
1540338316.004:  AA AA 04 80 02 07 FF 77
1540338316.004:  AA AA 04 80 02 07 FF 77
1540338316.005:  AA AA 04 80
1540338316.037:  02 07 FF 77
1540338316.037:  AA AA 04 80 02 07 FF 77
1540338316.037:  AA AA 04 80 02 07 FF 77
1540338316.038:  AA AA 04 80 02 07 C3 B3
1540338316.038:  AA AA 04 80 02 07 7B FB
1540338316.038:  AA AA 04 80 02 07 37 3F
1540338316.038:  AA AA 04 80 02 06 F8 7F
1540338316.039:  AA AA 04 80 02 06 C1 B6
1540338316.039:  AA AA 04 80 02 F8 00 85
1540338316.039:  AA AA 04 80 02 F8 00 85
1540338316.039:  AA AA 04 80
1540338316.039:  02 F8 00 85
1540338316.040:  AA AA 04 80 02 F8 00 85
1540338316.040:  AA AA 04 80 02 F8 00 85
1540338316.040:  AA AA 04 80 02 F8 00 85
1540338316.040:  AA AA 04 80 02 FB 68 1A
1540338316.040:  AA AA 04 80 02 01 CC B0
1540338316.040:  AA AA 04 80 02 F8 00 85
1540338316.040:  AA AA 04 80 02 F8 00 85
1540338316.041:  AA AA 04 80 02 F8 00 85
1540338316.041:  AA AA 04 80 02 F8 00 85
1540338316.041:  AA AA 04 80
1540338316.074:  02 F8 00 85
1540338316.075:  AA AA 04 80 02 F8 00 85
1540338316.075:  AA AA 04 80 02 F8 00 85
1540338316.075:  AA AA 04 80 02 F8 00 85
1540338316.075:  AA AA 04 80 02 F8 00 85
1540338316.075:  AA AA 04 80 02 F8 00 85
1540338316.076:  AA AA 04 80 02 F8 3E 47
1540338316.076:  AA AA 04 80 02 F8 87 FE
1540338316.076:  AA AA 04 80 02 F8 CC B9
1540338316.076:  AA AA 04 80 02 F9 0E 76
1540338316.076:  AA AA 04 80
1540338316.077:  02 F9 54 30
1540338316.077:  AA AA 04 80 02 F9 8F F5
1540338316.077:  AA AA 04 80 02 F9 CD B7
1540338316.077:  AA AA 04 80 02 FA 08 7B
1540338316.077:  AA AA 04 80 02 FA 3E 45
1540338316.078:  AA AA 04 80 02 FA 75 0E
1540338316.078:  AA AA 04 80 02 FA AB D8
1540338316.078:  AA AA 04 80 02 FA DE A5
1540338316.078:  AA AA 04 80 02 FB 0F 73
1540338316.078:  AA AA 04 80 02 FB 3F 43
1540338316.078:  AA AA 04 80
1540338316.111:  02 FB 6D 15
1540338316.111:  AA AA 04 80 02 FB 99 E9
1540338316.111:  AA AA 04 80 02 FB C4 BE
1540338316.111:  AA AA 04 80 02 FB EC 96
1540338316.111:  AA AA 04 80 02 FC 15 6C
1540338316.112:  AA AA 04 80 02 FC 3A 47
1540338316.112:  AA AA 04 80 02 FC 5E 23
1540338316.112:  AA AA 04 80 02 FC 83 FE
1540338316.112:  AA AA 04 80 02 FC A5 DC
1540338316.112:  AA AA 04 80 02 FC C6 BB
1540338316.113:  AA AA 04 80
1540338316.114:  02 FC E5 9C
1540338316.115:  AA AA 04 80 02 FD 03 7D
1540338316.115:  AA AA 04 80 02 FD 1F 61
1540338316.115:  AA AA 04 80 02 FD 3B 45
1540338316.115:  AA AA 04 80 02 FD 57 29
1540338316.115:  AA AA 04 80 02 FD 72 0E
1540338316.115:  AA AA 04 80 02 FD 8A F6
1540338316.116:  AA AA 04 80 02 FD A2 DE
1540338316.116:  AA AA 04 80 02 FD B9 C7
1540338316.116:  AA AA 04 80 02 FD D1 AF
1540338316.116:  AA AA 04 80
1540338316.149:  02 FD E6 9A
1540338316.150:  AA AA 04 80 02 FD F8 88
1540338316.150:  AA AA 04 80 02 FE 0D 72
1540338316.150:  AA AA 04 80 02 FE 24 5B
1540338316.150:  AA AA 04 80 02 FE 36 49
1540338316.150:  AA AA 04 80 02 FE 47 38
1540338316.151:  AA AA 04 80 02 FE 5A 25
1540338316.151:  AA AA 04 80 02 02 F6 85
1540338316.151:  AA AA 04 80 02 07 FF 77
1540338316.151:  AA AA 04 80 02 07 FF 77
1540338316.151:  AA AA 04 80
1540338316.153:  02 07 FF 77
1540338316.153:  AA AA 04 80 02 07 FF 77
1540338316.153:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.154:  AA AA 04 80 02 07 FF 77
1540338316.155:  AA AA 04 80
1540338316.187:  02 07 FF 77
1540338316.187:  AA AA 04 80 02 07 FF 77
1540338316.187:  AA AA 04 80 02 07 FF 77
1540338316.187:  AA AA 04 80 02 07 FF 77
1540338316.188:  AA AA 04 80 02 07 FF 77
1540338316.188:  AA AA 04 80 02 07 FF 77
1540338316.188:  AA AA 04 80 02 07 FF 77
1540338316.188:  AA AA 04 80 02 F8 00 85
1540338316.188:  AA AA 04 80 02 F8 00 85
1540338316.189:  AA AA 04 80 02 F8 00 85
1540338316.189:  AA AA 04 80
1540338316.196:  02 F8 00 85
1540338316.196:  AA AA 04 80 02 F8 00 85
1540338316.196:  AA AA 04 80 02 F8 00 85
1540338316.196:  AA AA 04 80 02 F8 00 85
1540338316.196:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80 02 F8 00 85
1540338316.197:  AA AA 04 80
1540338316.231:  02 F8 00 85
1540338316.231:  AA AA 04 80 02 F8 2C 59
1540338316.231:  AA AA 04 80 02 F8 74 11
1540338316.231:  AA AA 04 80 02 F8 BA CB
1540338316.231:  AA AA 04 80 02 F8 FF 86
1540338316.232:  AA AA 04 80 02 F9 42 42
1540338316.232:  AA AA 04 80 02 F9 7F 05
1540338316.232:  AA AA 04 80 02 F9 BD C7
1540338316.232:  AA AA 04 80 02 F9 F9 8B
1540338316.232:  AA AA 04 80 02 FA 34 4F
1540338316.233:  AA AA 04 80
1540338316.233:  02 FA 6A 19
1540338316.233:  AA AA 04 80 02 FA 9F E4
1540338316.233:  AA AA 04 80 02 FA D4 AF
1540338316.234:  AA AA 04 80 02 FB 04 7E
1540338316.234:  AA AA 04 80 02 FB 35 4D
1540338316.234:  AA AA 04 80 02 FB 5F 23
1540338316.234:  AA AA 04 80 02 FB 8E F4
1540338316.234:  AA AA 04 80 02 FB B9 C9
1540338316.234:  AA AA 04 80 02 FB E2 A0
1540338316.235:  AA AA 04 80 02 FC 0A 77
1540338316.235:  AA AA 04 80
1540338316.267:  02 FC 32 4F
1540338316.267:  AA AA 04 80 02 FC 56 2B
1540338316.267:  AA AA 04 80 02 FC 7A 07
1540338316.267:  AA AA 04 80 02 FC A5 DC
1540338316.268:  AA AA 04 80 02 07 FF 77
1540338316.268:  AA AA 04 80 02 07 FF 77
1540338316.268:  AA AA 04 80 02 07 FF 77
1540338316.268:  AA AA 04 80 02 07 FF 77
1540338316.268:  AA AA 04 80 02 07 FF 77
1540338316.269:  AA AA 04 80 02 07 FF 77
1540338316.269:  AA AA 04 80
1540338316.271:  02 07 FF 77
1540338316.271:  AA AA 04 80 02 07 FF 77
1540338316.271:  AA AA 04 80 02 07 FF 77
1540338316.271:  AA AA 04 80 02 07 FF 77
1540338316.271:  AA AA 04 80 02 07 FF 77
1540338316.271:  AA AA 04 80 02 07 FF 77
1540338316.272:  AA AA 04 80 02 07 FF 77
1540338316.272:  AA AA 04 80 02 07 FF 77
1540338316.272:  AA AA 04 80 02 07 FF 77
1540338316.272:  AA AA 04 80 02 07 FF 77
1540338316.272:  AA AA 04 80
1540338316.306:  02 07 FF 77
1540338316.306:  AA AA 04 80 02 07 FF 77
1540338316.306:  AA AA 04 80 02 07 FF 77
1540338316.306:  AA AA 04 80 02 07 FF 77
1540338316.306:  AA AA 04 80 02 07 BA BC
1540338316.307:  AA AA 04 80 02 07 76 00
1540338316.307:  AA AA 04 80 02 07 34 42
1540338316.307:  AA AA 04 80 02 06 F1 86
1540338316.307:  AA AA 04 80 02 06 B3 C4
1540338316.307:  AA AA 04 80 02 06 75 02
1540338316.308:  AA AA 04 80
1540338316.309:  02 06 38 3F
1540338316.310:  AA AA 04 80 02 06 01 76
1540338316.310:  AA AA 04 80 02 05 C8 B0
1540338316.310:  AA AA 04 80 02 05 96 E2
1540338316.310:  AA AA 04 80 02 05 63 15
1540338316.310:  AA AA 04 80 02 05 32 46
1540338316.310:  AA AA 04 80 02 05 02 76
1540338316.311:  AA AA 04 80 02 04 D4 A5
1540338316.311:  AA AA 04 80 02 04 A7 D2
1540338316.311:  AA AA 04 80 02 04 7B FE
1540338316.311:  AA AA 04 80
1540338316.343:  02 04 55 24
1540338316.343:  AA AA 04 80 02 04 2B 4E
1540338316.344:  AA AA 04 80 02 04 06 73
1540338316.344:  AA AA 04 80 02 03 E2 98
1540338316.344:  AA AA 04 80 02 03 BC BE
1540338316.344:  AA AA 04 80 02 03 9B DF
1540338316.344:  AA AA 04 80 02 03 7D FD
1540338316.345:  AA AA 04 80 02 03 31 49
1540338316.345:  AA AA 04 80 02 F8 00 85
1540338316.345:  AA AA 04 80 02 F8 00 85
1540338316.345:  AA AA 04 80
1540338316.349:  02 F8 00 85
1540338316.350:  AA AA 04 80 02 F8 00 85
1540338316.350:  AA AA 04 80 02 F8 00 85
1540338316.350:  AA AA 04 80 02 F8 00 85
1540338316.350:  AA AA 04 80 02 F8 00 85
1540338316.350:  AA AA 04 80 02 F8 00 85
1540338316.351:  AA AA 04 80 02 F8 00 85
1540338316.351:  AA AA 04 80 02 F8 00 85
1540338316.351:  AA AA 04 80 02 F8 00 85
1540338316.351:  AA AA 04 80 02 F8 00 85
1540338316.351:  AA AA 04 80
1540338316.411:  02 F8 00 85
1540338316.411:  AA AA 04 80 02 F8 00 85
1540338316.411:  AA AA 04 80 02 F8 00 85
1540338316.411:  AA AA 04 80 02 F8 00 85
1540338316.411:  AA AA 04 80 02 F8 00 85
1540338316.412:  AA AA 20 02 C8 83 18 12 B5 07 02 13 86 01 94 DB 03 04 D8 03 6C 99 02 A1 65 03 E0 8B 01 2A CA 04 00 05 00 66
1540338316.412:  AA AA 04 80 02 F8 00 85
1540338316.413:  AA AA 04 80 02 F8 00 85
1540338316.413:  AA AA 04 80 02 F8 0F 76
1540338316.414:  AA AA 04 80 02 F8 59 2C
1540338316.414:  AA AA 04 80 02 F8 9D E8
1540338316.414:  AA AA 04 80 02 F8 E5 A0
1540338316.414:  AA AA 04 80 02 F9 28 5C
1540338316.414:  AA AA 04 80 02 F9 68 1C
1540338316.415:  AA AA 04 80 02 F9 A6 DE
1540338316.415:  AA AA 04 80 02 F9 E5 9F
1540338316.415:  AA AA 04 80 02 FA 23 60
1540338316.416:  AA AA 04 80 02 FB 8D F5
1540338316.416:  AA AA 04 80 02 00 E3 9A
1540338316.416:  AA AA 04 80 02 07 FF 77
1540338316.416:  AA AA 04 80 02 07 FF 77
1540338316.417:  AA AA 04 80 02 FB DF A3
1540338316.417:  AA AA 04 80 02 F9 C3 C1
1540338316.417:  AA AA 04 80 02 FA 14 6F
1540338316.417:  AA AA 04 80 02 FA 62 21
1540338316.417:  AA AA 04 80 02 FA 9D E6
1540338316.418:  AA AA 04 80 02 FA CB B8
1540338316.418:  AA AA 04 80 02 FB 85 FD
1540338316.418:  AA AA 04 80 02 FD B3 CD
1540338316.419:  AA AA 04 80 02 FD 6D 13
1540338316.419:  AA AA 04 80 02 FB DC A6
1540338316.419:  AA AA 04 80 02 FD 1F 61
1540338316.419:  AA AA 04 80 02 04 43 36
1540338316.419:  AA AA 04 80 02 07 FF 77
1540338316.420:  AA AA 04 80 02 07 FF 77
1540338316.420:  AA AA 04 80 02 07 FF 77
1540338316.420:  AA AA 04 80 02 07 FF 77
1540338316.453:  AA AA 04 80 02 07 FF 77
1540338316.453:  AA AA 04 80 02 07 FF 77
1540338316.454:  AA AA 04 80 02 07 FF 77
1540338316.454:  AA AA 04 80 02 07 FF 77
1540338316.454:  AA AA 04 80 02 07 FF 77
1540338316.454:  AA AA 04 80 02 07 FF 77
1540338316.454:  AA AA 04 80 02 07 FF 77
1540338316.455:  AA AA 04 80 02 07 FF 77
1540338316.455:  AA AA 04 80 02 FE FC 83
1540338316.455:  AA AA 04 80 02 FD FA 86
1540338316.457:  AA AA 04 80 02 05 B3 C5
1540338316.457:  AA AA 04 80 02 07 FF 77
1540338316.457:  AA AA 04 80 02 02 4B 30
1540338316.457:  AA AA 04 80 02 FA 29 5A
1540338316.457:  AA AA 04 80 02 F8 00 85
1540338316.458:  AA AA 04 80 02 F8 00 85
1540338316.458:  AA AA 04 80 02 F8 00 85
1540338316.458:  AA AA 04 80 02 F8 00 85
1540338316.458:  AA AA 04 80 02 FA 2F 54
1540338316.458:  AA AA 04 80 02 07 FF 77
1540338316.491:  AA AA 04 80 02 07 FF 77
1540338316.491:  AA AA 04 80 02 07 FF 77
1540338316.491:  AA AA 04 80 02 07 FF 77
1540338316.491:  AA AA 04 80 02 07 FF 77
1540338316.491:  AA AA 04 80 02 07 33 43
1540338316.492:  AA AA 04 80 02 F8 AA DB
1540338316.492:  AA AA 04 80 02 FA 87 FC
1540338316.492:  AA AA 04 80 02 07 FF 77
1540338316.492:  AA AA 04 80 02 07 FF 77
1540338316.492:  AA AA 04 80 02 07 FF 77
1540338316.497:  AA AA 04 80 02 02 36 45
1540338316.497:  AA AA 04 80 02 00 F9 84
1540338316.497:  AA AA 04 80 02 00 56 27
1540338316.498:  AA AA 04 80 02 F8 00 85
1540338316.498:  AA AA 04 80 02 F8 00 85
1540338316.498:  AA AA 04 80 02 F8 00 85
1540338316.498:  AA AA 04 80 02 07 FF 77
1540338316.499:  AA AA 04 80 02 07 FF 77
1540338316.499:  AA AA 04 80 02 FE 34 4B
1540338316.499:  AA AA 04 80 02 F9 69 1B
1540338316.532:  AA AA 04 80 02 07 FF 77
1540338316.532:  AA AA 04 80 02 06 52 25
1540338316.532:  AA AA 04 80 02 F8 00 85
1540338316.533:  AA AA 04 80 02 F8 00 85
1540338316.533:  AA AA 04 80 02 07 FF 77
1540338316.533:  AA AA 04 80 02 07 FF 77
1540338316.533:  AA AA 04 80 02 07 FF 77
1540338316.534:  AA AA 04 80 02 07 FF 77
1540338316.534:  AA AA 04 80 02 07 FF 77
1540338316.534:  AA AA 04 80 02 07 FF 77
1540338316.536:  AA AA 04 80 02 07 D9 9D
1540338316.536:  AA AA 04 80 02 F8 00 85
1540338316.536:  AA AA 04 80 02 03 2A 50
1540338316.536:  AA AA 04 80 02 07 FF 77
1540338316.536:  AA AA 04 80 02 07 FF 77
1540338316.537:  AA AA 04 80 02 04 2A 4F
1540338316.537:  AA AA 04 80 02 FB B4 CE
1540338316.537:  AA AA 04 80 02 07 FF 77
1540338316.537:  AA AA 04 80 02 06 F7 80
1540338316.537:  AA AA 04 80 02 F8 00 85
1540338316.569:  AA AA 04 80 02 F8 00 85
1540338316.570:  AA AA 04 80 02 FC 52 2F
1540338316.570:  AA AA 04 80 02 07 FF 77
1540338316.570:  AA AA 04 80 02 06 60 17
1540338316.570:  AA AA 04 80 02 F8 00 85
1540338316.571:  AA AA 04 80 02 FB 0E 74
1540338316.571:  AA AA 04 80 02 07 FF 77
1540338316.571:  AA AA 04 80 02 FA FD 86
1540338316.571:  AA AA 04 80 02 F8 00 85
1540338316.571:  AA AA 04 80 02 F8 00 85
1540338316.573:  AA AA 04 80 02 FF D5 A9
1540338316.573:  AA AA 04 80 02 02 2D 4E
1540338316.573:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.574:  AA AA 04 80 02 F8 00 85
1540338316.575:  AA AA 04 80 02 F8 00 85
1540338316.608:  AA AA 04 80 02 F8 00 85
1540338316.608:  AA AA 04 80 02 F8 00 85
1540338316.609:  AA AA 04 80 02 F8 15 70
1540338316.609:  AA AA 04 80 02 07 FF 77
1540338316.609:  AA AA 04 80 02 07 FF 77
1540338316.609:  AA AA 04 80 02 02 94 E7
1540338316.610:  AA AA 04 80 02 07 4E 28
1540338316.610:  AA AA 04 80 02 07 FF 77
1540338316.610:  AA AA 04 80 02 07 FF 77
1540338316.610:  AA AA 04 80 02 07 FF 77
1540338316.612:  AA AA 04 80 02 07 FF 77
1540338316.612:  AA AA 04 80 02 07 FF 77
1540338316.612:  AA AA 04 80 02 07 FF 77
1540338316.612:  AA AA 04 80 02 07 FF 77
1540338316.612:  AA AA 04 80 02 07 FF 77
1540338316.613:  AA AA 04 80 02 07 FF 77
1540338316.613:  AA AA 04 80 02 07 FF 77
1540338316.613:  AA AA 04 80 02 07 FF 77
1540338316.613:  AA AA 04 80 02 07 FF 77
1540338316.613:  AA AA 04 80 02 07 FB 7B
1540338316.646:  AA AA 04 80 02 07 B4 C2
1540338316.646:  AA AA 04 80 02 07 70 06
1540338316.646:  AA AA 04 80 02 07 2B 4B
1540338316.646:  AA AA 04 80 02 06 EB 8C
1540338316.647:  AA AA 04 80 02 06 A9 CE
1540338316.647:  AA AA 04 80 02 06 71 06
1540338316.647:  AA AA 04 80 02 06 34 43
1540338316.647:  AA AA 04 80 02 05 FA 7E
1540338316.648:  AA AA 04 80 02 05 C5 B3
1540338316.648:  AA AA 04 80 02 05 91 E7
1540338316.652:  AA AA 04 80 02 05 61 17
1540338316.652:  AA AA 04 80 02 05 33 45
1540338316.652:  AA AA 04 80 02 04 FC 7D
1540338316.653:  AA AA 04 80 02 04 D0 A9
1540338316.653:  AA AA 04 80 02 04 AB CE
1540338316.653:  AA AA 04 80 02 F8 00 85
1540338316.653:  AA AA 04 80 02 F8 00 85
1540338316.653:  AA AA 04 80 02 FC 18 69
1540338316.654:  AA AA 04 80 02 F9 E4 A0
1540338316.654:  AA AA 04 80 02 F8 00 85
1540338316.687:  AA AA 04 80 02 F8 00 85
1540338316.687:  AA AA 04 80 02 F8 00 85
1540338316.687:  AA AA 04 80 02 F8 00 85
1540338316.688:  AA AA 04 80 02 F8 00 85
1540338316.688:  AA AA 04 80 02 F8 00 85
1540338316.688:  AA AA 04 80 02 F8 00 85
1540338316.688:  AA AA 04 80 02 F8 00 85
1540338316.689:  AA AA 04 80 02 F8 00 85
1540338316.689:  AA AA 04 80 02 F8 00 85
1540338316.689:  AA AA 04 80 02 F8 00 85
1540338316.691:  AA AA 04 80 02 F8 00 85
1540338316.691:  AA AA 04 80 02 F8 00 85
1540338316.691:  AA AA 04 80 02 F8 00 85
1540338316.691:  AA AA 04 80 02 F8 00 85
1540338316.691:  AA AA 04 80 02 F8 02 83
1540338316.691:  AA AA 04 80 02 F8 47 3E
1540338316.691:  AA AA 04 80 02 F8 8B FA
1540338316.692:  AA AA 04 80 02 F8 CF B6
1540338316.692:  AA AA 04 80 02 F9 18 6C
1540338316.692:  AA AA 04 80 02 F9 6A 1A
1540338316.724:  AA AA 04 80 02 F9 94 F0
1540338316.725:  AA AA 04 80 02 F9 CF B5
1540338316.725:  AA AA 04 80 02 FA 0D 76
1540338316.725:  AA AA 04 80 02 FA 48 3B
1540338316.725:  AA AA 04 80 02 FA 7A 09
1540338316.726:  AA AA 04 80 02 FA AF D4
1540338316.726:  AA AA 04 80 02 FA E5 9E
1540338316.726:  AA AA 04 80 02 FB 18 6A
1540338316.726:  AA AA 04 80 02 FB 45 3D
1540338316.726:  AA AA 04 80 02 FB 6F 13
1540338316.731:  AA AA 04 80 02 FB 9E E4
